Order ID,Customer ID,Email,Customer gender,Order date,Product category,Subcategory,Country,Region,Unit price,Unit sold,Payment mode,Profit,Customer satisfaction
O00666,C1916,davidreed@parsons.org,Female,2024-12-04,Home,Decor,India,North,275.14,16,Debit Card,1288.37,Satisfied
O00667,C6947,aaronlopez@dominguez-carson.net,Female,2025-01-31,Home,Kitchen,India,East,421.53,2,Debit Card,126.96,Dissatisfied
O00668,C6067,mgraves@bentley.com,Other,2024-08-12,Home,Decor,India,West,429.54,13,Credit Card,1574.46,Dissatisfied
O00669,C5186,ronald31@smith.com,Female,2024-04-06,Electronics,Smartphones,UK,West,430.41,6,Net Banking,584.33,Dissatisfied
O00670,C1555,laura60@yahoo.com,Female,2024-08-05,Electronics,Laptops,Australia,South,463.62,11,Net Banking,1404.25,Very Satisfied
O00671,C3627,connie00@moore.com,Other,2023-11-25,Home,Decor,India,North,213.33,18,PayPal,732.09,Very Satisfied
O00672,C1853,robertflowers@gmail.com,Other,2024-09-26,Clothing,Children,Australia,West,6.52,7,PayPal,7.43,Very Satisfied
O00673,C2815,jeanthomas@oliver.com,Male,2025-04-02,Clothing,Children,USA,South,397.36,11,Net Banking,855.28,Satisfied
O00674,C5270,lorihartman@yahoo.com,Male,2023-07-23,Home,Kitchen,USA,East,210.18,6,Net Banking,347.15,Very Dissatisfied
O00675,C4677,danielwilliams@yahoo.com,Male,2023-11-15,Electronics,Tablets,USA,East,487.19,7,PayPal,819.34,Satisfied
O00676,C1815,randolphheather@ferguson.net,Female,2024-05-25,Beauty,Fragrance,UK,West,49.09,12,Debit Card,170.51,Very Satisfied
O00677,C1231,youngnancy@flores.com,Other,2024-01-09,Beauty,Makeup,Australia,East,116.12,7,Debit Card,235.08,Neutral
O00678,C5717,simmonsjennifer@hotmail.com,Other,2024-07-11,Beauty,Makeup,USA,South,428.89,20,Debit Card,2565.12,Neutral
O00679,C4102,marycole@yahoo.com,Female,2024-09-19,Clothing,Women,USA,East,148.65,9,Debit Card,299.06,Satisfied
O00680,C7056,marc45@gmail.com,Other,2024-07-08,Beauty,Skincare,India,South,70.94,11,Net Banking,185.23,Dissatisfied
O00681,C7935,andradekrista@powell.org,Other,2024-05-22,Home,Furniture,India,East,30.8,8,Net Banking,69.4,Very Dissatisfied
O00682,C1745,cassidy20@hotmail.com,Male,2023-07-30,Home,Decor,Australia,North,488.87,12,Debit Card,1722.45,Very Dissatisfied
O00683,C1673,ibennett@hotmail.com,Other,2024-02-21,Clothing,Women,USA,South,465.51,15,Debit Card,823.46,Very Dissatisfied
O00684,C8093,jason67@gmail.com,Male,2023-11-07,Home,Furniture,UK,East,489.37,16,PayPal,1954.07,Dissatisfied
O00685,C5635,hhernandez@gmail.com,Female,2024-07-12,Home,Decor,UK,South,446.87,11,Net Banking,1242.34,Satisfied
O00686,C8208,xroman@hall.info,Male,2024-12-25,Clothing,Men,India,West,95.65,16,PayPal,203.1,Dissatisfied
O00687,C8150,melissamorales@edwards.org,Male,2023-07-09,Beauty,Skincare,Australia,North,494.47,18,Net Banking,1704.9,Very Satisfied
O00688,C3425,marcbrown@gmail.com,Male,2024-12-30,Home,Furniture,USA,North,94.42,6,UPI,149.85,Very Dissatisfied
O00689,C4479,cjensen@thornton.com,Other,2024-06-06,Electronics,Tablets,USA,South,460.6,8,Net Banking,867.33,Neutral
O00690,C1425,maxwelljames@valdez-perry.info,Female,2025-05-30,Electronics,Laptops,UK,East,419.3,5,Credit Card,243.64,Dissatisfied
O00691,C8439,brandonjenkins@elliott.com,Other,2023-07-15,Home,Decor,India,North,485.04,20,Net Banking,1600.47,Very Dissatisfied
O00692,C3118,donnataylor@hotmail.com,Male,2024-09-21,Electronics,Tablets,UK,North,400.08,3,UPI,348.53,Dissatisfied
O00693,C2516,lloydcurtis@goodman-meadows.com,Female,2025-01-02,Home,Furniture,USA,South,49.15,7,Debit Card,61.14,Dissatisfied
O00694,C5668,martinadam@yahoo.com,Other,2023-10-04,Clothing,Men,UK,South,401.54,10,UPI,506.97,Very Satisfied
O00695,C7020,adillon@hotmail.com,Other,2025-02-23,Clothing,Women,Australia,South,240.84,19,UPI,844.79,Dissatisfied
O00696,C7033,lriley@dominguez.info,Other,2024-05-25,Clothing,Women,Australia,East,25.02,11,Net Banking,64.76,Satisfied
O00697,C9115,angelicafarley@hotmail.com,Other,2024-06-20,Electronics,Laptops,Australia,South,44.2,16,PayPal,91.74,Satisfied
O00698,C5921,christopherfowler@hotmail.com,Male,2023-10-15,Beauty,Makeup,India,East,459.06,17,Credit Card,1577.43,Dissatisfied
O00699,C2548,jacobswilliam@hotmail.com,Female,2024-06-25,Home,Kitchen,UK,East,385.48,1,Credit Card,95.64,Dissatisfied
O00700,C3941,kayla29@williams-prince.org,Male,2024-03-22,Beauty,Skincare,India,South,438.99,10,PayPal,954.55,Dissatisfied
O00701,C8371,derekgonzales@yahoo.com,Other,2025-01-02,Home,Kitchen,USA,West,96.62,20,PayPal,530.1,Very Satisfied
O00702,C8107,danamorrison@hotmail.com,Other,2024-06-06,Electronics,Smartphones,Australia,East,11.59,16,Net Banking,44.2,Very Dissatisfied
O00703,C8974,fshannon@gmail.com,Female,2025-05-16,Home,Decor,Australia,North,48.38,5,Credit Card,33.42,Very Satisfied
O00704,C4083,nelsonjennifer@roberson.biz,Male,2025-06-04,Clothing,Women,USA,West,220.72,18,Debit Card,465.71,Dissatisfied
O00705,C3427,jennyluna@butler-navarro.com,Female,2024-06-06,Beauty,Skincare,India,West,451.7,15,Net Banking,1316.47,Dissatisfied
O00706,C4975,rgarcia@hotmail.com,Male,2024-06-10,Home,Decor,Australia,East,170.26,4,Net Banking,201.52,Dissatisfied
O00707,C5764,rtaylor@cohen.com,Male,2024-05-03,Beauty,Makeup,Australia,South,119.79,2,UPI,24.87,Very Dissatisfied
O00708,C6174,xholmes@gmail.com,Other,2024-03-17,Electronics,Laptops,Australia,South,62.89,20,PayPal,238.56,Dissatisfied
O00709,C1340,tommy87@yahoo.com,Male,2024-09-23,Home,Decor,USA,South,175.2,8,UPI,201.75,Neutral
O00710,C8675,taylorleslie@weaver.com,Male,2024-02-03,Home,Decor,Australia,South,417.37,12,Net Banking,1301.95,Satisfied
O00711,C4394,stephen64@torres-richardson.com,Female,2023-12-21,Electronics,Tablets,Australia,West,90.78,6,UPI,108.08,Dissatisfied
O00712,C9089,tammyhill@gaines.com,Female,2023-10-05,Clothing,Men,India,East,182.6,9,PayPal,386.83,Satisfied
O00713,C9248,peggy82@hotmail.com,Male,2024-04-26,Electronics,Laptops,Australia,East,310.69,4,UPI,179.98,Neutral
O00714,C6575,daniel07@oliver.info,Female,2025-04-19,Electronics,Tablets,UK,West,427.44,17,UPI,1699.61,Very Satisfied
O00715,C8173,ybaldwin@hall.com,Female,2024-10-07,Electronics,Smartphones,India,East,256.12,6,Credit Card,421.33,Neutral
O00716,C3572,daviskimberly@gmail.com,Other,2025-02-10,Home,Decor,Australia,South,367.61,4,Debit Card,337.35,Neutral
O00717,C3257,pmoore@hotmail.com,Male,2025-04-16,Clothing,Women,Australia,East,126.43,16,PayPal,318.3,Satisfied
O00718,C2396,oconnellnancy@hotmail.com,Female,2024-07-08,Home,Decor,Australia,North,316.57,8,Debit Card,634.76,Very Dissatisfied
O00719,C7909,ashleysimpson@gmail.com,Male,2024-08-28,Clothing,Women,Australia,South,449.54,17,PayPal,2206.66,Dissatisfied
O00720,C3385,willie24@parker-holmes.net,Male,2024-01-26,Electronics,Smartphones,UK,North,203.82,6,Net Banking,137.33,Very Satisfied
O00721,C3473,brandolph@smith.com,Other,2024-08-19,Electronics,Tablets,UK,South,203.99,18,PayPal,897.06,Neutral
O00722,C6638,matthewsmith@johnson.com,Male,2024-02-03,Home,Decor,USA,South,225.86,7,UPI,355.53,Very Dissatisfied
O00723,C8244,joseph72@hotmail.com,Other,2024-03-26,Home,Decor,Australia,West,441.08,3,Credit Card,274.55,Dissatisfied
O00724,C3064,smithmatthew@hotmail.com,Other,2023-07-06,Home,Furniture,India,North,263.06,6,Credit Card,166.64,Very Dissatisfied
O00725,C5238,delacruzgwendolyn@hotmail.com,Male,2023-08-05,Home,Decor,Australia,East,367.33,12,PayPal,993.54,Neutral
O00726,C3028,qbeard@leon-bryant.com,Male,2024-06-13,Electronics,Laptops,UK,East,229.31,8,UPI,390.96,Very Dissatisfied
O00727,C4831,cody53@porter.org,Female,2023-11-09,Home,Kitchen,USA,South,262.23,8,Credit Card,347.34,Very Dissatisfied
O00728,C4154,gamblekenneth@hotmail.com,Female,2024-07-08,Beauty,Skincare,USA,South,415.08,3,Credit Card,140.01,Satisfied
O00729,C8802,powellbarbara@gmail.com,Male,2023-07-27,Beauty,Skincare,UK,South,296.18,17,Net Banking,1381.64,Very Dissatisfied
O00730,C9172,sbaxter@moreno.com,Other,2024-11-15,Beauty,Makeup,Australia,South,412.79,5,UPI,258.87,Dissatisfied
O00731,C3119,tsmith@gmail.com,Other,2025-05-07,Electronics,Tablets,USA,South,239.31,6,UPI,249.65,Very Satisfied
O00732,C7694,martinezkristy@yahoo.com,Male,2025-03-12,Electronics,Laptops,UK,East,263.77,4,PayPal,169.85,Neutral
O00733,C5968,ejuarez@kennedy.com,Female,2025-01-06,Beauty,Skincare,USA,West,392.98,14,Credit Card,1581.0,Neutral
O00734,C5644,aballard@castillo.biz,Male,2023-08-02,Clothing,Children,Australia,East,65.55,12,Credit Card,215.6,Dissatisfied
O00735,C8883,uvincent@gmail.com,Other,2023-12-23,Home,Decor,Australia,North,391.77,16,UPI,793.33,Satisfied
O00736,C9270,kimberly75@hotmail.com,Other,2024-02-06,Beauty,Makeup,Australia,West,433.84,11,Credit Card,1240.6,Very Dissatisfied
O00737,C7711,briansloan@yahoo.com,Female,2024-07-15,Clothing,Women,UK,East,479.25,15,PayPal,1647.54,Satisfied
O00738,C1406,nathanjenkins@gmail.com,Other,2023-09-18,Home,Decor,India,East,100.25,20,UPI,431.82,Very Satisfied
O00739,C9548,llewis@hotmail.com,Male,2025-05-27,Beauty,Fragrance,India,East,330.84,18,Debit Card,1741.73,Neutral
O00740,C4371,samantha74@gmail.com,Male,2025-06-19,Beauty,Skincare,UK,South,296.5,16,Credit Card,796.95,Satisfied
O00741,C7798,foxmichael@mercer.org,Male,2024-12-02,Home,Kitchen,UK,East,61.75,4,UPI,33.01,Satisfied
O00742,C3992,qspears@yahoo.com,Female,2024-05-26,Electronics,Smartphones,UK,South,340.91,2,UPI,199.24,Satisfied
O00743,C1445,avilaanthony@donovan-ferguson.com,Other,2024-09-01,Electronics,Laptops,Australia,East,163.42,14,PayPal,346.81,Very Satisfied
O00744,C1849,cathy70@rose.com,Male,2025-06-03,Clothing,Children,USA,South,256.77,17,Net Banking,1265.31,Neutral
O00745,C1993,kylehughes@gmail.com,Female,2025-07-03,Beauty,Fragrance,Australia,East,244.66,14,Debit Card,968.48,Very Satisfied
O00746,C5409,carlaharvey@hotmail.com,Other,2024-03-17,Electronics,Smartphones,USA,North,286.28,15,Credit Card,1156.24,Very Dissatisfied
O00747,C4333,barrmichael@rogers.com,Male,2025-06-30,Home,Decor,USA,West,271.08,14,UPI,722.4,Very Satisfied
O00748,C8612,josephhernandez@hotmail.com,Other,2023-12-04,Home,Decor,USA,East,34.79,16,PayPal,122.22,Dissatisfied
O00749,C6757,jessica93@jones.com,Other,2024-06-26,Clothing,Children,UK,East,84.9,18,UPI,174.2,Very Satisfied
O00750,C7476,samanthakane@williams.com,Other,2025-06-13,Electronics,Smartphones,UK,South,109.37,17,PayPal,514.63,Neutral
O00751,C5282,daniel64@hotmail.com,Other,2023-10-25,Beauty,Makeup,USA,North,174.11,15,UPI,432.73,Satisfied
O00752,C1033,maria90@yahoo.com,Other,2024-10-20,Beauty,Skincare,India,West,209.52,16,Net Banking,696.03,Very Satisfied
O00753,C9825,jnash@reyes.biz,Male,2025-06-05,Beauty,Fragrance,India,North,486.16,13,UPI,1084.48,Satisfied
O00754,C1138,dorothy67@hotmail.com,Male,2024-12-25,Beauty,Makeup,USA,South,9.63,1,PayPal,2.27,Neutral
O00755,C4137,tchapman@yahoo.com,Male,2025-03-23,Home,Decor,USA,West,490.16,12,Credit Card,918.47,Very Dissatisfied
O00756,C4425,bakerjessica@aguilar-alexander.com,Male,2025-02-02,Clothing,Children,Australia,East,435.61,19,UPI,1645.4,Very Dissatisfied
O00757,C4174,natalie82@adams-nash.biz,Other,2024-08-25,Clothing,Men,USA,East,68.08,19,Debit Card,357.27,Neutral
O00758,C4143,stephenhowell@gmail.com,Other,2025-03-11,Electronics,Tablets,UK,South,5.97,14,Credit Card,22.63,Neutral
O00759,C8086,brandon78@morris.com,Female,2024-04-01,Home,Furniture,Australia,South,183.93,2,Debit Card,40.24,Dissatisfied
O00760,C9723,april52@yahoo.com,Female,2024-11-11,Home,Furniture,Australia,West,170.68,19,Credit Card,966.56,Satisfied
O00761,C7943,loriflores@baldwin.com,Male,2024-01-25,Clothing,Men,USA,North,158.85,4,Credit Card,124.53,Very Satisfied
O00762,C6477,lauren22@anderson.biz,Female,2024-12-11,Clothing,Men,Australia,West,479.61,2,PayPal,195.62,Satisfied
O00763,C2194,harold77@vasquez-benson.com,Other,2025-01-08,Beauty,Skincare,Australia,East,47.34,2,Credit Card,16.61,Very Satisfied
O00764,C3089,jmathews@yahoo.com,Male,2024-02-22,Beauty,Skincare,UK,South,37.57,2,UPI,8.3,Dissatisfied
O00765,C7581,kimberlypotter@brown.biz,Male,2024-06-10,Beauty,Skincare,India,South,195.04,14,UPI,611.23,Neutral
O00766,C1425,adyer@gmail.com,Female,2025-03-31,Home,Decor,USA,East,55.83,20,Credit Card,244.06,Satisfied
O00767,C3064,osmith@yahoo.com,Other,2024-01-17,Home,Kitchen,Australia,South,363.69,15,Debit Card,810.83,Very Satisfied
O00768,C1991,ryan75@gmail.com,Male,2025-04-07,Home,Decor,Australia,North,159.04,18,Debit Card,370.67,Neutral
O00769,C6618,abigailmathews@jones-mills.com,Female,2024-05-26,Home,Furniture,USA,East,122.51,18,Credit Card,406.66,Satisfied
O00770,C4282,acoffey@branch.net,Other,2024-12-10,Clothing,Men,UK,West,335.59,15,UPI,1200.49,Very Dissatisfied
O00771,C6499,riosnathan@hotmail.com,Other,2025-06-27,Home,Kitchen,UK,West,56.9,2,Net Banking,16.37,Very Satisfied
O00772,C4654,larrysanchez@raymond.org,Other,2023-07-31,Clothing,Women,USA,West,242.97,11,Net Banking,377.02,Satisfied
O00773,C1110,willisjennifer@little-richardson.net,Female,2025-01-06,Electronics,Smartphones,UK,East,279.57,5,PayPal,262.91,Very Dissatisfied
O00774,C6896,nicholsonjennifer@lawrence.com,Male,2025-05-24,Electronics,Smartphones,USA,North,91.2,9,Debit Card,137.86,Very Dissatisfied
O00775,C5029,lwarner@yahoo.com,Male,2024-04-28,Clothing,Men,USA,North,455.77,1,Debit Card,80.12,Very Satisfied
O00776,C6544,bryan32@hotmail.com,Male,2024-06-09,Home,Kitchen,USA,North,405.7,6,UPI,719.11,Very Dissatisfied
O00777,C8106,ymartin@gmail.com,Other,2023-12-06,Electronics,Smartphones,USA,West,398.47,7,UPI,489.91,Neutral
O00778,C6209,carl20@gmail.com,Other,2024-12-10,Beauty,Fragrance,USA,East,382.73,19,Debit Card,1969.86,Neutral
O00779,C3434,sarahcannon@clark-harrison.com,Female,2023-07-15,Clothing,Men,UK,West,426.49,19,Net Banking,1149.43,Very Satisfied
O00780,C8711,terripierce@rojas.org,Other,2023-12-30,Electronics,Smartphones,Australia,North,251.8,15,Debit Card,620.81,Neutral
O00781,C9609,mhale@wright.com,Other,2024-12-25,Beauty,Fragrance,Australia,South,137.83,13,UPI,412.02,Satisfied
O00782,C4596,april45@hoffman.com,Male,2024-12-10,Beauty,Skincare,Australia,West,156.47,13,UPI,267.37,Neutral
O00783,C5170,douglaswatts@gmail.com,Other,2025-02-04,Electronics,Smartphones,India,North,225.03,12,Debit Card,585.42,Dissatisfied
O00784,C9392,ukramer@hotmail.com,Other,2025-06-15,Home,Kitchen,Australia,South,219.09,12,Net Banking,429.6,Dissatisfied
O00785,C1404,velezjulie@roberson-bullock.com,Male,2024-04-15,Beauty,Skincare,UK,East,182.75,3,PayPal,147.22,Very Dissatisfied
O00786,C9956,rebecca33@hernandez.org,Other,2023-07-17,Electronics,Laptops,USA,East,63.7,12,Credit Card,159.92,Neutral
O00787,C4221,thomas37@hotmail.com,Other,2023-11-11,Home,Kitchen,UK,North,99.37,20,Debit Card,595.59,Very Dissatisfied
O00788,C5278,ian85@fowler.com,Male,2024-10-21,Home,Kitchen,UK,South,473.18,19,Credit Card,1747.74,Very Dissatisfied
O00789,C3445,jessicahowell@yahoo.com,Female,2023-07-09,Clothing,Men,USA,South,120.69,19,UPI,576.77,Dissatisfied
O00790,C6581,brianpace@gmail.com,Male,2024-10-04,Home,Furniture,Australia,South,108.74,15,UPI,172.93,Satisfied
O00791,C3102,jennifer46@cox.com,Female,2025-06-15,Electronics,Laptops,UK,North,116.62,14,Net Banking,412.36,Very Dissatisfied
O00792,C5909,warrencolton@barrera.org,Female,2024-07-25,Electronics,Tablets,India,West,81.08,11,UPI,201.54,Very Dissatisfied
O00793,C7404,jacob93@yahoo.com,Female,2024-09-07,Clothing,Women,India,South,98.23,4,PayPal,84.05,Dissatisfied
O00794,C5991,villacharles@howell.com,Male,2023-10-31,Clothing,Men,USA,East,414.11,20,Net Banking,872.68,Satisfied
O00795,C2138,ljackson@martin.org,Female,2023-07-23,Home,Furniture,USA,North,331.49,3,Net Banking,110.87,Very Dissatisfied
O00796,C1180,roger02@mathis.net,Male,2023-12-15,Home,Kitchen,Australia,West,494.85,5,UPI,454.48,Very Satisfied
O00797,C7373,batessavannah@reed.org,Male,2025-05-12,Clothing,Men,UK,South,409.86,16,Debit Card,1447.57,Neutral
O00798,C4325,barrymercedes@hotmail.com,Other,2024-02-20,Beauty,Makeup,USA,East,495.59,15,Credit Card,1969.35,Very Dissatisfied
O00799,C5044,colleenmaxwell@yahoo.com,Other,2025-03-01,Home,Decor,Australia,South,234.03,2,Credit Card,73.76,Dissatisfied
O00800,C6681,shannon86@vega.com,Other,2025-06-25,Home,Kitchen,USA,South,128.32,20,Net Banking,491.63,Satisfied
O00801,C2565,ucruz@gmail.com,Female,2024-07-26,Electronics,Smartphones,USA,North,441.87,18,PayPal,1855.84,Very Satisfied
O00802,C4559,andrewhill@reyes.org,Female,2024-07-27,Beauty,Fragrance,India,North,42.88,4,UPI,43.45,Neutral
O00803,C7719,michaelsmith@hotmail.com,Female,2023-10-16,Clothing,Women,USA,East,233.77,3,Net Banking,123.59,Dissatisfied
O00804,C4185,esanders@hotmail.com,Female,2024-06-19,Electronics,Smartphones,UK,East,356.0,5,PayPal,416.63,Dissatisfied
O00805,C8942,lopezvictoria@gmail.com,Female,2024-05-30,Electronics,Smartphones,USA,South,74.43,9,Debit Card,89.84,Very Satisfied
O00806,C2646,fpowell@olson-kent.biz,Male,2023-11-23,Home,Furniture,Australia,West,43.4,1,PayPal,5.67,Neutral
O00807,C3915,alanking@hotmail.com,Male,2023-12-20,Electronics,Tablets,USA,South,349.89,17,Credit Card,1059.5,Neutral
O00808,C8274,christinamcdonald@johnson-mccoy.com,Male,2025-06-09,Electronics,Smartphones,Australia,West,464.77,12,Debit Card,780.8,Very Satisfied
O00809,C7908,keithshea@gmail.com,Male,2023-11-19,Electronics,Laptops,USA,East,114.18,4,Debit Card,111.81,Very Satisfied
O00810,C7810,obeard@gomez-evans.com,Other,2023-08-25,Electronics,Laptops,UK,West,314.21,18,Net Banking,1627.65,Very Satisfied
O00811,C4807,mhernandez@hotmail.com,Male,2023-08-27,Electronics,Laptops,UK,West,12.42,11,Credit Card,24.3,Dissatisfied
O00812,C4606,sabrina74@king.com,Male,2025-06-29,Home,Decor,UK,East,38.33,7,Net Banking,43.01,Very Dissatisfied
O00813,C9185,kryan@mendoza-cox.com,Male,2024-11-20,Clothing,Women,India,North,490.8,13,Debit Card,1061.76,Neutral
O00814,C8899,dmendez@atkinson.com,Male,2023-11-15,Home,Furniture,Australia,South,257.96,8,UPI,448.84,Very Satisfied
O00815,C4811,lawrence81@yahoo.com,Male,2025-03-28,Electronics,Laptops,USA,South,379.84,20,Credit Card,850.72,Neutral
O00816,C9171,mccannmiranda@meyer.com,Female,2025-04-07,Clothing,Men,Australia,West,322.81,8,UPI,768.83,Dissatisfied
O00817,C6385,renee38@simpson.com,Male,2024-09-20,Home,Kitchen,India,South,325.78,10,Credit Card,474.99,Neutral
O00818,C6615,lesterkimberly@rogers.com,Male,2025-01-20,Clothing,Children,India,West,401.72,8,UPI,882.31,Very Dissatisfied
O00819,C6269,georgepark@jones.com,Male,2024-01-22,Beauty,Fragrance,India,East,435.58,3,Debit Card,144.29,Satisfied
O00820,C4345,shelbysmith@gmail.com,Male,2024-12-31,Electronics,Smartphones,USA,West,256.18,14,Net Banking,582.07,Satisfied
O00821,C5012,racheljohnson@diaz-harris.com,Female,2024-08-25,Clothing,Children,USA,North,146.25,15,Debit Card,338.65,Dissatisfied
O00822,C2310,goldenjoel@sims-thomas.info,Female,2024-03-29,Beauty,Makeup,USA,South,223.48,17,UPI,938.34,Satisfied
O00823,C8897,ahodge@gmail.com,Male,2023-07-13,Beauty,Makeup,India,North,299.62,5,UPI,367.53,Neutral
O00824,C7233,ekelley@yahoo.com,Female,2025-01-30,Home,Kitchen,UK,South,283.26,16,Credit Card,755.27,Dissatisfied
O00825,C4206,caitlynmelton@yahoo.com,Male,2024-11-07,Clothing,Men,India,North,248.27,14,Net Banking,1022.22,Neutral
O00826,C7292,johnstonwilliam@davis.com,Female,2023-12-30,Home,Decor,India,South,443.07,4,Net Banking,507.63,Satisfied
O00827,C4182,brooke35@hotmail.com,Female,2024-05-03,Home,Decor,UK,South,319.31,12,Credit Card,881.99,Dissatisfied
O00828,C5043,lawrence48@gmail.com,Male,2024-08-29,Beauty,Skincare,UK,East,350.25,5,PayPal,387.18,Satisfied
O00829,C5166,cdunlap@collins.biz,Male,2025-05-13,Clothing,Men,India,East,323.98,13,Net Banking,1015.93,Very Satisfied
O00830,C9495,bergkimberly@harris.info,Male,2025-06-19,Beauty,Skincare,Australia,North,347.46,17,UPI,1368.59,Dissatisfied
O00831,C6045,maxwell38@anderson.com,Other,2024-08-13,Beauty,Fragrance,India,East,319.91,12,Debit Card,590.44,Satisfied
O00832,C7520,joseph74@yahoo.com,Other,2025-03-04,Home,Furniture,USA,South,5.78,3,Net Banking,3.55,Neutral
O00833,C8060,martinezaaron@gmail.com,Male,2024-05-02,Clothing,Women,USA,West,103.02,6,UPI,179.07,Dissatisfied
O00834,C4482,marshallkrystal@jackson.org,Male,2024-02-05,Clothing,Men,USA,West,133.38,14,Net Banking,420.83,Very Dissatisfied
O00835,C2789,melissa94@gmail.com,Other,2024-01-05,Clothing,Men,UK,East,191.98,9,Credit Card,291.02,Very Dissatisfied
O00836,C4846,williamsbrandon@armstrong.net,Female,2024-08-22,Beauty,Fragrance,India,East,35.22,1,UPI,9.08,Very Satisfied
O00837,C2586,bushleah@reynolds-stephens.com,Male,2024-04-30,Electronics,Laptops,UK,South,239.25,11,UPI,489.22,Neutral
O00838,C6620,nicole34@adams.com,Female,2024-08-18,Clothing,Women,Australia,South,307.35,12,PayPal,963.56,Very Satisfied
O00839,C8486,ronniemccoy@chan-hernandez.com,Other,2024-05-06,Beauty,Fragrance,USA,East,302.95,17,PayPal,1494.64,Satisfied
O00840,C7036,jaimephillips@crawford.com,Female,2024-12-06,Beauty,Fragrance,Australia,West,6.55,11,Credit Card,16.34,Very Satisfied
O00841,C6333,kristingarcia@murillo-reeves.com,Other,2024-01-27,Beauty,Skincare,Australia,South,370.91,3,PayPal,206.5,Dissatisfied
